[2024-08-25 20:38:54] [WARNING ] discord.client: PyNaCl is not installed, voice will NOT be supported
[2024-08-25 20:38:54] [INFO    ] discord.client: logging in using static token
[2024-08-25 21:04:16] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:04:16] [DEBUG   ] discord.client: Dispatching event guild_available
[2024-08-25 21:04:18] [DEBUG   ] discord.client: Dispatching event ready
[2024-08-25 21:04:18] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 6, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:34:18.594000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1259471919758053400'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-07T11:31:45.556000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277289965159714871', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Logged in as Meowy#4882', 'components': [], 'channel_id': '1246534324925501521', 'author': {'username': 'Meowy', 'public_flags': 0, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}, 'attachments': [], 'guild_id': '1246531747106132060'}}
[2024-08-25 21:04:18] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:04:18] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 21:04:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 7, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:34:19.113000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1259471919758053400'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-07T11:31:45.556000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277289967336558662', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'TraceMoe Cog loaded.', 'components': [], 'channel_id': '1246534324925501521', 'author': {'username': 'Meowy', 'public_flags': 0, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}, 'attachments': [], 'guild_id': '1246531747106132060'}}
[2024-08-25 21:04:19] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:04:19] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 21:04:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 8, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:34:19.225000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1259471919758053400'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-07T11:31:45.556000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277289967806185665', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'ModerationText cog loaded.', 'components': [], 'channel_id': '1246534324925501521', 'author': {'username': 'Meowy', 'public_flags': 0, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}, 'attachments': [], 'guild_id': '1246531747106132060'}}
[2024-08-25 21:04:19] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:04:19] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 21:04:19] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 9, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:34:19.270000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1259471919758053400'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-07T11:31:45.556000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277289967995060371', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'Moderation cog loaded.', 'components': [], 'channel_id': '1246534324925501521', 'author': {'username': 'Meowy', 'public_flags': 0, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}, 'attachments': [], 'guild_id': '1246531747106132060'}}
[2024-08-25 21:04:19] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:04:19] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 21:04:23] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 10, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:34:22.905000+00:00', 'pinned': False, 'nonce': '1277289981949247488', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-01T18:32:07.967000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277289983241228299', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'msync', 'components': [], 'channel_id': '1246534324925501521', 'author': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'attachments': [], 'guild_id': '1246531747106132060'}}
[2024-08-25 21:04:23] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:04:23] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 21:04:23] [DEBUG   ] discord.client: Dispatching event command
[2024-08-25 21:04:24] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 11, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2024-08-25T15:34:24.137000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1259471919758053400'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-07T11:31:45.556000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277289988408610961', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'synced 8 commands.', 'components': [], 'channel_id': '1246534324925501521', 'author': {'username': 'Meowy', 'public_flags': 0, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}, 'attachments': [], 'guild_id': '1246531747106132060'}}
[2024-08-25 21:04:24] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:04:24] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 21:04:24] [DEBUG   ] discord.client: Dispatching event command_completion
[2024-08-25 21:04:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 12, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTI3NzI5MDAyNjc3NDA0MDcyNjpaSHFOT0R2OGIwNjZSV29aMHROMDdrNkg3ckQzSnh4cWcyaUZpQ3VmT2Jpa25HOUJWUjI5Z3VwZFdEQU4zYVA3SXplM0l6S1J6Q2NGRkc3TDY4N0xQZTdleDRJWU5lNGx0SHdtN1BtSHBsam5ROXB2VThCbkJJd2wyeFlZV010bA', 'member': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'unusual_dm_activity_until': None, 'roles': [], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-01T18:32:07.967000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1277290026774040726', 'guild_locale': 'en-US', 'guild_id': '1246531747106132060', 'guild': {'locale': 'en-US', 'id': '1246531747106132060', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'options': [{'value': 100, 'type': 4, 'name': 'number'}], 'name': 'purge', 'id': '1277289985942229037', 'guild_id': '1246531747106132060'}, 'context': 0, 'channel_id': '1246534324925501521', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 2, 'permissions': '2251799813685247', 'parent_id': '1246531747106132061', 'nsfw': False, 'name': 'test', 'last_message_id': '1277289988408610961', 'id': '1246534324925501521', 'guild_id': '1246531747106132060', 'flags': 0}, 'authorizing_integration_owners': {'0': '1246531747106132060'}, 'application_id': '889068374750011403', 'app_permissions': '2251799813685247'}}
[2024-08-25 21:04:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:04:33] [DEBUG   ] discord.client: Dispatching event interaction
[2024-08-25 21:04:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 13, 'op': 0, 'd': {'webhook_id': '889068374750011403', 'type': 20, 'tts': False, 'timestamp': '2024-08-25T15:34:33.769000+00:00', 'position': 0, 'pinned': False, 'nonce': '1277290025305767936', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1259471919758053400'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-07T11:31:45.556000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'purge', 'id': '1277290026774040726', 'command_type': 1, 'authorizing_integration_owners': {'0': '1246531747106132060'}}, 'interaction': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'purge', 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-01T18:32:07.967000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277290026774040726'}, 'id': '1277290028808016005', 'flags': 128, 'embeds': [], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_id': '1246534324925501521', 'author': {'username': 'Meowy', 'public_flags': 0, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}, 'attachments': [], 'application_id': '889068374750011403', 'guild_id': '1246531747106132060'}}
[2024-08-25 21:04:33] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:04:33] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 21:04:34] [DEBUG   ] discord.webhook.async_: Webhook ID 1277290026774040726 with POST https://discord.com/api/v10/interactions/1277290026774040726/aW50ZXJhY3Rpb246MTI3NzI5MDAyNjc3NDA0MDcyNjpaSHFOT0R2OGIwNjZSV29aMHROMDdrNkg3ckQzSnh4cWcyaUZpQ3VmT2Jpa25HOUJWUjI5Z3VwZFdEQU4zYVA3SXplM0l6S1J6Q2NGRkc3TDY4N0xQZTdleDRJWU5lNGx0SHdtN1BtSHBsam5ROXB2VThCbkJJd2wyeFlZV010bA/callback has returned status code 204
[2024-08-25 21:04:34] [DEBUG   ] discord.webhook.async_: Webhook ID 889068374750011403 with GET https://discord.com/api/v10/webhooks/889068374750011403/aW50ZXJhY3Rpb246MTI3NzI5MDAyNjc3NDA0MDcyNjpaSHFOT0R2OGIwNjZSV29aMHROMDdrNkg3ckQzSnh4cWcyaUZpQ3VmT2Jpa25HOUJWUjI5Z3VwZFdEQU4zYVA3SXplM0l6S1J6Q2NGRkc3TDY4N0xQZTdleDRJWU5lNGx0SHdtN1BtSHBsam5ROXB2VThCbkJJd2wyeFlZV010bA/messages/@original has returned status code 200
[2024-08-25 21:04:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_DELETE_BULK', 's': 14, 'op': 0, 'd': {'ids': ['1277289988408610961', '1277289983241228299', '1277289967995060371', '1277289967806185665', '1277289967336558662', '1277289965159714871', '1277289883718651977', '1277289831239647357', '1277289808863035495', '1277289803972481106', '1277283599569387551', '1277283599288373382', '1277283599019802724', '1277283596528386049', '1277283363060846757', '1277283362947600566', '1277283362234437643', '1277283359625576559', '1277283195565510739', '1277283195242676346', '1277283194831507479', '1277283192608653424', '1277282935774380094', '1277282935573315588', '1277282935409741949', '1277282932729446482', '1277282729045655734', '1277282728965963810', '1277282728152404102', '1277282725300015177', '1277280711602344040', '1277280666274496553', '1277280663954784298', '1277280659206836354', '1277280655524233268', '1277280508430127176', '1277280505288589332', '1277280331753591010', '1277280328603537459', '1277280137162919947', '1277280134008668161', '1277279776180142190', '1277279770798981201', '1277279756815044775'], 'channel_id': '1246534324925501521', 'guild_id': '1246531747106132060'}}
[2024-08-25 21:04:37] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:04:37] [DEBUG   ] discord.client: Dispatching event raw_bulk_message_delete
[2024-08-25 21:04:37] [DEBUG   ] discord.client: Dispatching event bulk_message_delete
[2024-08-25 21:04:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'GUILD_AUDIT_LOG_ENTRY_CREATE', 's': 15, 'op': 0, 'd': {'user_id': '889068374750011403', 'target_id': '1246534324925501521', 'options': {'count': '44'}, 'id': '1277290043500793923', 'action_type': 73, 'guild_id': '1246531747106132060'}}
[2024-08-25 21:04:37] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:04:37] [DEBUG   ] discord.client: Dispatching event audit_log_entry_create
[2024-08-25 21:04:40] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 16, 'op': 0, 'd': {'webhook_id': '889068374750011403', 'type': 20, 'tts': False, 'timestamp': '2024-08-25T15:34:33.769000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1259471919758053400'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-07T11:31:45.556000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'purge', 'id': '1277290026774040726', 'authorizing_integration_owners': {'0': '1246531747106132060'}}, 'interaction': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'purge', 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-01T18:32:07.967000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277290026774040726'}, 'id': '1277290028808016005', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Purge Complete!', 'description': '100 Messages were purged.', 'content_scan_version': 0}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_id': '1246534324925501521', 'author': {'username': 'Meowy', 'public_flags': 0, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}, 'attachments': [], 'application_id': '889068374750011403', 'guild_id': '1246531747106132060'}}
[2024-08-25 21:04:40] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:04:40] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2024-08-25 21:04:40] [DEBUG   ] discord.client: Dispatching event message_edit
[2024-08-25 21:04:40] [DEBUG   ] discord.webhook.async_: Webhook ID 889068374750011403 with POST https://discord.com/api/v10/webhooks/889068374750011403/aW50ZXJhY3Rpb246MTI3NzI5MDAyNjc3NDA0MDcyNjpaSHFOT0R2OGIwNjZSV29aMHROMDdrNkg3ckQzSnh4cWcyaUZpQ3VmT2Jpa25HOUJWUjI5Z3VwZFdEQU4zYVA3SXplM0l6S1J6Q2NGRkc3TDY4N0xQZTdleDRJWU5lNGx0SHdtN1BtSHBsam5ROXB2VThCbkJJd2wyeFlZV010bA has returned status code 200
[2024-08-25 21:04:40] [DEBUG   ] discord.client: Dispatching event app_command_completion
[2024-08-25 21:04:56] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 16.
[2024-08-25 21:04:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2024-08-25 21:05:26] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'INTERACTION_CREATE', 's': 17, 'op': 0, 'd': {'version': 1, 'type': 2, 'token': 'aW50ZXJhY3Rpb246MTI3NzI5MDI0OTAxMzE3MDM3OTpuVmNWUlE3NTBzY2w0QkZsbnBYYzFCU3RZcHV4TGhFdUhVR1dpa1pIYVRGOHhZYXJXZ01vSXhiZUtOTURtTW5icTR3WFZpTmJaMnJpV04zeENEWVA5NzdmOXFocFh5MGNoZlp2emcyZ1dlMXlMTUdJTDVTTlc1eGQ3Ykw0ODFIbQ', 'member': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'unusual_dm_activity_until': None, 'roles': [], 'premium_since': None, 'permissions': '2251799813685247', 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-01T18:32:07.967000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'locale': 'en-US', 'id': '1277290249013170379', 'guild_locale': 'en-US', 'guild_id': '1246531747106132060', 'guild': {'locale': 'en-US', 'id': '1246531747106132060', 'features': []}, 'entitlements': [], 'entitlement_sku_ids': [], 'data': {'type': 1, 'options': [{'value': 'https://qph.cf2.quoracdn.net/main-qimg-ff8565d344379c4747f0da0dfce40104-lq', 'type': 3, 'name': 'url'}], 'name': 'saucenao', 'id': '1277289985942229036', 'guild_id': '1246531747106132060'}, 'context': 0, 'channel_id': '1246534324925501521', 'channel': {'type': 0, 'topic': None, 'rate_limit_per_user': 0, 'position': 2, 'permissions': '2251799813685247', 'parent_id': '1246531747106132061', 'nsfw': False, 'name': 'test', 'last_message_id': '1277290028808016005', 'id': '1246534324925501521', 'guild_id': '1246531747106132060', 'flags': 0}, 'authorizing_integration_owners': {'0': '1246531747106132060'}, 'application_id': '889068374750011403', 'app_permissions': '2251799813685247'}}
[2024-08-25 21:05:26] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:05:26] [DEBUG   ] discord.client: Dispatching event interaction
[2024-08-25 21:05:28] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 18, 'op': 0, 'd': {'webhook_id': '889068374750011403', 'type': 20, 'tts': False, 'timestamp': '2024-08-25T15:35:28.637000+00:00', 'position': 0, 'pinned': False, 'nonce': '1277290247478050816', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1259471919758053400'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-07T11:31:45.556000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'saucenao', 'id': '1277290249013170379', 'command_type': 1, 'authorizing_integration_owners': {'0': '1246531747106132060'}}, 'interaction': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'saucenao', 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-01T18:32:07.967000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277290249013170379'}, 'id': '1277290258941214813', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Best Match', 'image': {'width': 0, 'url': 'https://img3.saucenao.com/dA2/88000/880005184.jpg?auth=neWs3gBtE754vM8gM6pb9Q&exp=1724785200', 'proxy_url': 'https://images-ext-1.discordapp.net/external/iQHLmHOmMPiVZKY0jNhpO_YAp68e5_Pkz6wQG5I90_k/%3Fauth%3DneWs3gBtE754vM8gM6pb9Q%26exp%3D1724785200/https/img3.saucenao.com/dA2/88000/880005184.jpg', 'height': 0}, 'fields': [{'value': 'Hat Girl', 'name': 'Title', 'inline': True}, {'value': "['https://deviantart.com/view/880005184']", 'name': 'URL', 'inline': True}, {'value': '96.63', 'name': 'Similarity', 'inline': True}], 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_id': '1246534324925501521', 'author': {'username': 'Meowy', 'public_flags': 0, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}, 'attachments': [], 'application_id': '889068374750011403', 'guild_id': '1246531747106132060'}}
[2024-08-25 21:05:28] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:05:28] [DEBUG   ] discord.client: Dispatching event message
[2024-08-25 21:05:28] [DEBUG   ] discord.webhook.async_: Webhook ID 1277290249013170379 with POST https://discord.com/api/v10/interactions/1277290249013170379/aW50ZXJhY3Rpb246MTI3NzI5MDI0OTAxMzE3MDM3OTpuVmNWUlE3NTBzY2w0QkZsbnBYYzFCU3RZcHV4TGhFdUhVR1dpa1pIYVRGOHhZYXJXZ01vSXhiZUtOTURtTW5icTR3WFZpTmJaMnJpV04zeENEWVA5NzdmOXFocFh5MGNoZlp2emcyZ1dlMXlMTUdJTDVTTlc1eGQ3Ykw0ODFIbQ/callback has returned status code 204
[2024-08-25 21:05:28] [DEBUG   ] discord.client: Dispatching event app_command_completion
[2024-08-25 21:05:29] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 19, 'op': 0, 'd': {'webhook_id': '889068374750011403', 'type': 20, 'tts': False, 'timestamp': '2024-08-25T15:35:28.637000+00:00', 'position': 0, 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'member': {'roles': ['1259471919758053400'], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-07-07T11:31:45.556000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'interaction_metadata': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'saucenao', 'id': '1277290249013170379', 'authorizing_integration_owners': {'0': '1246531747106132060'}}, 'interaction': {'user': {'username': 'flickeringtubelight', 'public_flags': 0, 'id': '744729824400244758', 'global_name': 'cream', 'discriminator': '0', 'clan': None, 'avatar_decoration_data': None, 'avatar': '6e21aed3e623573096e8d670e7b64b62'}, 'type': 2, 'name': 'saucenao', 'member': {'roles': [], 'premium_since': None, 'pending': False, 'nick': None, 'mute': False, 'joined_at': '2024-06-01T18:32:07.967000+00:00', 'flags': 0, 'deaf': False, 'communication_disabled_until': None, 'banner': None, 'avatar': None}, 'id': '1277290249013170379'}, 'id': '1277290258941214813', 'flags': 0, 'embeds': [{'type': 'rich', 'title': 'Best Match', 'image': {'width': 179, 'url': 'https://img3.saucenao.com/dA2/88000/880005184.jpg?auth=neWs3gBtE754vM8gM6pb9Q&exp=1724785200', 'proxy_url': 'https://images-ext-1.discordapp.net/external/iQHLmHOmMPiVZKY0jNhpO_YAp68e5_Pkz6wQG5I90_k/%3Fauth%3DneWs3gBtE754vM8gM6pb9Q%26exp%3D1724785200/https/img3.saucenao.com/dA2/88000/880005184.jpg', 'height': 200}, 'fields': [{'value': 'Hat Girl', 'name': 'Title', 'inline': True}, {'value': "['https://deviantart.com/view/880005184']", 'name': 'URL', 'inline': True}, {'value': '96.63', 'name': 'Similarity', 'inline': True}], 'color': 65280}], 'edited_timestamp': None, 'content': '', 'components': [], 'channel_id': '1246534324925501521', 'author': {'username': 'Meowy', 'public_flags': 0, 'id': '889068374750011403', 'global_name': None, 'discriminator': '4882', 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'f51852f3976b5f746ed54ebf2fa91794'}, 'attachments': [], 'application_id': '889068374750011403', 'guild_id': '1246531747106132060'}}
[2024-08-25 21:05:29] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2024-08-25 21:05:29] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2024-08-25 21:05:29] [DEBUG   ] discord.client: Dispatching event message_edit
[2024-08-25 21:05:38] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 19.
[2024-08-25 21:05:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
